Movie_Title,Budgets
"<a href=""/movie/Bridget-Joness-Baby#tab=summary"">Bridget Jonesâs Baby</a>","$35,000,000"
"<a href=""/movie/Heist-(2001)#tab=summary"">Heist</a>","$35,000,000"
"<a href=""/movie/Hoffa#tab=summary"">Hoffa</a>","$35,000,000"
"<a href=""/movie/Whiskey-Tango-Foxtrot#tab=summary"">Whiskey Tango Foxtrot</a>","$35,000,000"
"<a href=""/movie/Ella-Enchanted#tab=summary"">Ella Enchanted</a>","$35,000,000"
"<a href=""/movie/Hitman-Agent-47#tab=summary"">Hitman: Agent 47</a>","$35,000,000"
"<a href=""/movie/Phantom-Thread#tab=summary"">Phantom Thread</a>","$35,000,000"
"<a href=""/movie/X-Files-I-Want-to-Believe-The#tab=summary"">The X-Files: I Want to Believe</a>","$35,000,000"
"<a href=""/movie/Premium-Rush#tab=summary"">Premium Rush</a>","$35,000,000"
"<a href=""/movie/Broken-City#tab=summary"">Broken City</a>","$35,000,000"
"<a href=""/movie/Valiant#tab=summary"">Valiant</a>","$35,000,000"
"<a href=""/movie/Wonder-Boys#tab=summary"">Wonder Boys</a>","$35,000,000"
"<a href=""/movie/Cursed#tab=summary"">Cursed</a>","$35,000,000"
"<a href=""/movie/Walk-Hard-The-Dewey-Cox-Story#tab=summary"">Walk Hard: The Dewey Cox Story</a>","$35,000,000"
"<a href=""/movie/Four-Feathers-The#tab=summary"">The Four Feathers</a>","$35,000,000"
"<a href=""/movie/Furry-Vengeance#tab=summary"">Furry Vengeance</a>","$35,000,000"
"<a href=""/movie/Parker#tab=summary"">Parker</a>","$35,000,000"
"<a href=""/movie/Wimbledon#tab=summary"">Wimbledon</a>","$35,000,000"
"<a href=""/movie/Bait#tab=summary"">Bait</a>","$35,000,000"
"<a href=""/movie/Dungeons-and-Dragons#tab=summary"">Dungeons and Dragons</a>","$35,000,000"
"<a href=""/movie/Lions-for-Lambs#tab=summary"">Lions for Lambs</a>","$35,000,000"
"<a href=""/movie/Flight-of-the-Intruder#tab=summary"">Flight of the Intruder</a>","$35,000,000"
"<a href=""/movie/Tree-of-Life-The-(2011)#tab=summary"">The Tree of Life</a>","$35,000,000"
"<a href=""/movie/American-Outlaws#tab=summary"">American Outlaws</a>","$35,000,000"
"<a href=""/movie/Zoom-(2006)#tab=summary"">Zoom</a>","$35,000,000"
"<a href=""/movie/Shipping-News-The#tab=summary"">The Shipping News</a>","$35,000,000"
"<a href=""/movie/Young-Victoria-The#tab=summary"">The Young Victoria</a>","$35,000,000"
"<a href=""/movie/Sabotage#tab=summary"">Sabotage</a>","$35,000,000"
"<a href=""/movie/Knock-Off#tab=summary"">Knock Off</a>","$35,000,000"
"<a href=""/movie/Whiteout#tab=summary"">Whiteout</a>","$35,000,000"
"<a href=""/movie/Unfinished-Business#tab=summary"">Unfinished Business</a>","$35,000,000"
"<a href=""/movie/Walk-The#tab=summary"">The Walk</a>","$35,000,000"
"<a href=""/movie/Fountain-The#tab=summary"">The Fountain</a>","$35,000,000"
"<a href=""/movie/Mandela-Long-Walk-to-Freedom#tab=summary"">Mandela: Long Walk to Freedom</a>","$35,000,000"
"<a href=""/movie/Punisher-War-Zone#tab=summary"">Punisher: War Zone</a>","$35,000,000"
"<a href=""/movie/Order-The#tab=summary"">The Order</a>","$35,000,000"
"<a href=""/movie/Good-Year-A#tab=summary"">A Good Year</a>","$35,000,000"
"<a href=""/movie/Brothers-Grimsby-The#tab=summary"">The Brothers Grimsby</a>","$35,000,000"
"<a href=""/movie/Snowman-The-(UK)#tab=summary"">The Snowman</a>","$35,000,000"
"<a href=""/movie/Femme-Fatale#tab=summary"">Femme Fatale</a>","$35,000,000"
"<a href=""/movie/Warriors-of-Virtue#tab=summary"">Warriors of Virtue</a>","$35,000,000"
"<a href=""/movie/Luther#tab=summary"">Luther</a>","$35,000,000"
"<a href=""/movie/Biutiful#tab=summary"">Biutiful</a>","$35,000,000"
"<a href=""/movie/Radio-Flyer#tab=summary"">Radio Flyer</a>","$35,000,000"
"<a href=""/movie/Bound-by-Honor#tab=summary"">Bound by Honor</a>","$35,000,000"
"<a href=""/movie/Hologram-for-the-King-A#tab=summary"">A Hologram for the King</a>","$35,000,000"
"<a href=""/movie/Smillas-Sense-of-Snow#tab=summary"">Smilla's Sense of Snow</a>","$35,000,000"
"<a href=""/movie/Playing-for-Keeps#tab=summary"">Playing for Keeps</a>","$35,000,000"
"<a href=""/movie/Lion-of-the-Desert#tab=summary"">Lion of the Desert</a>","$35,000,000"
"<a href=""/movie/Hussard-sur-le-toit-Le#tab=summary"">Le hussard sur le toit</a>","$35,000,000"
"<a href=""/movie/Ride-With-the-Devil#tab=summary"">Ride With the Devil</a>","$35,000,000"
"<a href=""/movie/Stolen-(2012)#tab=summary"">Stolen</a>","$35,000,000"
"<a href=""/movie/Trespass-(2011)#tab=summary"">Trespass</a>","$35,000,000"
"<a href=""/movie/Bandidas#tab=summary"">Bandidas</a>","$35,000,000"
"<a href=""/movie/Lovers-The-(2015)#tab=summary"">The Lovers</a>","$35,000,000"
"<a href=""/movie/Black-Water-Transit#tab=summary"">Black Water Transit</a>","$35,000,000"
"<a href=""/movie/Darkest-Hour-The#tab=summary"">The Darkest Hour</a>","$34,800,000"
"<a href=""/movie/Baby-Driver#tab=summary"">Baby Driver</a>","$34,000,000"
"<a href=""/movie/Maze-Runner-The#tab=summary"">The Maze Runner</a>","$34,000,000"
"<a href=""/movie/Longest-Ride-The#tab=summary"">The Longest Ride</a>","$34,000,000"
"<a href=""/movie/Age-of-Innocence-The#tab=summary"">The Age of Innocence</a>","$34,000,000"
"<a href=""/movie/Gake-no-ue-no-Ponyo#tab=summary"">Gake no ue no Ponyo</a>","$34,000,000"
"<a href=""/movie/Darkest-Minds-The-(2018)#tab=summary"">The Darkest Minds</a>","$34,000,000"
"<a href=""/movie/Chill-Factor#tab=summary"">Chill Factor</a>","$34,000,000"
"<a href=""/movie/Astronauts-Wife-The#tab=summary"">The Astronaut's Wife</a>","$34,000,000"
"<a href=""/movie/I-Dreamed-of-Africa#tab=summary"">I Dreamed of Africa</a>","$34,000,000"
"<a href=""/movie/Thunder-and-the-House-of-Magic#tab=summary"">Thunder and the House of Magic</a>","$34,000,000"
"<a href=""/movie/Reds#tab=summary"">Reds</a>","$33,500,000"
"<a href=""/movie/Few-Good-Men-A#tab=summary"">A Few Good Men</a>","$33,000,000"
"<a href=""/movie/Big-Mommas-House#tab=summary"">Big Momma's House</a>","$33,000,000"
"<a href=""/movie/Exit-Wounds#tab=summary"">Exit Wounds</a>","$33,000,000"
"<a href=""/movie/Mike-and-Dave-Need-Wedding-Dates#tab=summary"">Mike and Dave Need Wedding Dates</a>","$33,000,000"
"<a href=""/movie/Step-Up-Revolution#tab=summary"">Step Up Revolution</a>","$33,000,000"
"<a href=""/movie/Snakes-on-a-Plane#tab=summary"">Snakes on a Plane</a>","$33,000,000"
"<a href=""/movie/Punisher-The#tab=summary"">The Punisher</a>","$33,000,000"
"<a href=""/movie/Watcher-The#tab=summary"">The Watcher</a>","$33,000,000"
"<a href=""/movie/Safe-(2011)#tab=summary"">Safe</a>","$33,000,000"
"<a href=""/movie/Doomsday#tab=summary"">Doomsday</a>","$33,000,000"
"<a href=""/movie/Pushing-Tin#tab=summary"">Pushing Tin</a>","$33,000,000"
"<a href=""/movie/Goal#tab=summary"">Goal! The Dream Begins</a>","$33,000,000"
"<a href=""/movie/Young-and-Prodigious-TS-Spivet-The#tab=summary"">The Young and Prodigious T.S. Spivet</a>","$33,000,000"
"<a href=""/movie/Freaks-of-Nature#tab=summary"">Freaks of Nature</a>","$33,000,000"
"<a href=""/movie/Star-Wars-Ep-VI-Return-of-the-Jedi#tab=summary"">Star Wars Ep. VI: Return of the Jedi</a>","$32,500,000"
"<a href=""/movie/Bridesmaids#tab=summary"">Bridesmaids</a>","$32,500,000"
"<a href=""/movie/Reader-The#tab=summary"">The Reader</a>","$32,500,000"
"<a href=""/movie/Big-Wedding-The#tab=summary"">The Big Wedding</a>","$32,500,000"
"<a href=""/movie/Wanderlust#tab=summary"">Wanderlust</a>","$32,500,000"
"<a href=""/movie/Elf#tab=summary"">Elf</a>","$32,000,000"
"<a href=""/movie/Phenomenon#tab=summary"">Phenomenon</a>","$32,000,000"
"<a href=""/movie/This-is-the-End#tab=summary"">This is the End</a>","$32,000,000"
"<a href=""/movie/Snow-Dogs#tab=summary"">Snow Dogs</a>","$32,000,000"
"<a href=""/movie/Nacho-Libre#tab=summary"">Nacho Libre</a>","$32,000,000"
"<a href=""/movie/Scrooged#tab=summary"">Scrooged</a>","$32,000,000"
"<a href=""/movie/Takers#tab=summary"">Takers</a>","$32,000,000"
"<a href=""/movie/Source-Code#tab=summary"">Source Code</a>","$32,000,000"
"<a href=""/movie/Stigmata#tab=summary"">Stigmata</a>","$32,000,000"
"<a href=""/movie/Men-of-Honor#tab=summary"">Men of Honor</a>","$32,000,000"
"<a href=""/movie/I-Feel-Pretty#tab=summary"">I Feel Pretty</a>","$32,000,000"
"<a href=""/movie/Transporter-2-The#tab=summary"">The Transporter 2</a>","$32,000,000"
"<a href=""/movie/Big-Mommas-Like-Father-Like-Son#tab=summary"">Big Mommas: Like Father, Like Son</a>","$32,000,000"
"<a href=""/movie/Alive#tab=summary"">Alive</a>","$32,000,000"
"<a href=""/movie/Number-23-The#tab=summary"">The Number 23</a>","$32,000,000"
"<a href=""/movie/1941#tab=summary"">1941</a>","$32,000,000"
"<a href=""/movie/Dreamer-Inspired-by-a-True-Story#tab=summary"">Dreamer: Inspired by a True Story</a>","$32,000,000"
"<a href=""/movie/History-of-Violence-A#tab=summary"">A History of Violence</a>","$32,000,000"
"<a href=""/movie/Bombshell#tab=summary"">Bombshell</a>","$32,000,000"
"<a href=""/movie/Incredible-Burt-Wonderstone-The#tab=summary"">The Incredible Burt Wonderstone</a>","$32,000,000"
"<a href=""/movie/Quick-and-the-Dead-The#tab=summary"">The Quick and the Dead</a>","$32,000,000"
"<a href=""/movie/Laws-of-Attraction#tab=summary"">Laws of Attraction</a>","$32,000,000"
"<a href=""/movie/Bad-Times-at-the-El-Royale-(2018)#tab=summary"">Bad Times at the El Royale</a>","$32,000,000"
"<a href=""/movie/Going-the-Distance#tab=summary"">Going the Distance</a>","$32,000,000"
"<a href=""/movie/Bringing-Out-The-Dead#tab=summary"">Bringing Out The Dead</a>","$32,000,000"
"<a href=""/movie/Repo-Men#tab=summary"">Repo Men</a>","$32,000,000"
"<a href=""/movie/Dragon-Wars-D-War#tab=summary"">Dragon Wars: D-War</a>","$32,000,000"
"<a href=""/movie/Bogus#tab=summary"">Bogus</a>","$32,000,000"
"<a href=""/movie/Cats-Dont-Dance#tab=summary"">Cats Don't Dance</a>","$32,000,000"
"<a href=""/movie/Cradle-Will-Rock#tab=summary"">Cradle Will Rock</a>","$32,000,000"
"<a href=""/movie/Good-German-The#tab=summary"">The Good German</a>","$32,000,000"
"<a href=""/movie/George-and-the-Dragon#tab=summary"">George and the Dragon</a>","$32,000,000"
"<a href=""/movie/Apocalypse-Now#tab=summary"">Apocalypse Now</a>","$31,500,000"
"<a href=""/movie/Criminal-(2015)#tab=summary"">Criminal</a>","$31,500,000"
"<a href=""/movie/42#tab=summary"">42</a>","$31,000,000"
"<a href=""/movie/Flight#tab=summary"">Flight</a>","$31,000,000"
"<a href=""/movie/Mr-Hollands-Opus#tab=summary"">Mr. Hollandâs Opus</a>","$31,000,000"
"<a href=""/movie/Out-of-Africa#tab=summary"">Out of Africa</a>","$31,000,000"
"<a href=""/movie/Moonraker#tab=summary"">Moonraker</a>","$31,000,000"
"<a href=""/movie/Grand-Budapest-Hotel-The#tab=summary"">The Grand Budapest Hotel</a>","$31,000,000"
"<a href=""/movie/Vacation#tab=summary"">Vacation</a>","$31,000,000"
"<a href=""/movie/Arachnophobia#tab=summary"">Arachnophobia</a>","$31,000,000"
"<a href=""/movie/Isnt-it-Romantic-(2019)#tab=summary"">Isnât it Romantic</a>","$31,000,000"
"<a href=""/movie/Frequency#tab=summary"">Frequency</a>","$31,000,000"
"<a href=""/movie/Hearts-in-Atlantis#tab=summary"">Hearts in Atlantis</a>","$31,000,000"
"<a href=""/movie/Extraordinary-Measures#tab=summary"">Extraordinary Measures</a>","$31,000,000"
"<a href=""/movie/Birth-of-the-Dragon#tab=summary"">Birth of the Dragon</a>","$31,000,000"
"<a href=""/movie/Get-Shorty#tab=summary"">Get Shorty</a>","$30,250,000"
"<a href=""/movie/Ghostbusters-(1984)#tab=summary"">Ghostbusters</a>","$30,000,000"
"<a href=""/movie/Toy-Story#tab=summary"">Toy Story</a>","$30,000,000"
"<a href=""/movie/Crazy-Rich-Asians-(2018)#tab=summary"">Crazy Rich Asians</a>","$30,000,000"
"<a href=""/movie/Chicago#tab=summary"">Chicago</a>","$30,000,000"
"<a href=""/movie/Big-Daddy#tab=summary"">Big Daddy</a>","$30,000,000"
"<a href=""/movie/American-Pie-2#tab=summary"">American Pie 2</a>","$30,000,000"
"<a href=""/movie/Vow-The#tab=summary"">The Vow</a>","$30,000,000"
"<a href=""/movie/Speed#tab=summary"">Speed</a>","$30,000,000"
"<a href=""/movie/Hunt-for-Red-October-The#tab=summary"">The Hunt for Red October</a>","$30,000,000"
"<a href=""/movie/Butler-The#tab=summary"">Lee Daniels' The Butler</a>","$30,000,000"
"<a href=""/movie/Remember-the-Titans#tab=summary"">Remember the Titans</a>","$30,000,000"
"<a href=""/movie/District-9#tab=summary"">District 9</a>","$30,000,000"
"<a href=""/movie/Dodgeball-A-True-Underdog-Story#tab=summary"">Dodgeball: A True Underdog Story</a>","$30,000,000"
"<a href=""/movie/Addams-Family-The#tab=summary"">The Addams Family</a>","$30,000,000"
"<a href=""/movie/Ace-Ventura-When-Nature-Calls#tab=summary"">Ace Ventura: When Nature Calls</a>","$30,000,000"
"<a href=""/movie/Princess-Diaries-The#tab=summary"">The Princess Diaries</a>","$30,000,000"
"<a href=""/movie/Analyze-This#tab=summary"">Analyze This</a>","$30,000,000"
"<a href=""/movie/First-Wives-Club-The#tab=summary"">The First Wives Club</a>","$30,000,000"
"<a href=""/movie/Million-Dollar-Baby#tab=summary"">Million Dollar Baby</a>","$30,000,000"
"<a href=""/movie/Se7en#tab=summary"">Se7en</a>","$30,000,000"
"<a href=""/movie/Mystic-River#tab=summary"">Mystic River</a>","$30,000,000"
"<a href=""/movie/Sisters#tab=summary"">Sisters</a>","$30,000,000"
"<a href=""/movie/Pokemon-The-First-Movie#tab=summary"">Pokemon: The First Movie</a>","$30,000,000"
"<a href=""/movie/SpongeBob-SquarePants-The-Movie#tab=summary"">SpongeBob SquarePants: The Movie</a>","$30,000,000"
"<a href=""/movie/Up-in-the-Air#tab=summary"">Up in the Air</a>","$30,000,000"
"<a href=""/movie/Notebook-The#tab=summary"">The Notebook</a>","$30,000,000"
"<a href=""/movie/Hannah-Montana#tab=summary"">Hannah Montana the Movie</a>","$30,000,000"
"<a href=""/movie/27-Dresses#tab=summary"">27 Dresses</a>","$30,000,000"
"<a href=""/movie/Rugrats-in-Paris#tab=summary"">Rugrats in Paris</a>","$30,000,000"
"<a href=""/movie/Hitmans-Bodyguard-The#tab=summary"">The Hitmanâs Bodyguard</a>","$30,000,000"
"<a href=""/movie/Prince-of-Tides-The#tab=summary"">The Prince of Tides</a>","$30,000,000"
"<a href=""/movie/Four-Brothers#tab=summary"">Four Brothers</a>","$30,000,000"
"<a href=""/movie/Legends-of-the-Fall#tab=summary"">Legends of the Fall</a>","$30,000,000"
"<a href=""/movie/Looper#tab=summary"">Looper</a>","$30,000,000"
"<a href=""/movie/Warm-Bodies#tab=summary"">Warm Bodies</a>","$30,000,000"
"<a href=""/movie/About-Schmidt#tab=summary"">About Schmidt</a>","$30,000,000"
"<a href=""/movie/Nut-Job-The#tab=summary"">The Nut Job</a>","$30,000,000"
"<a href=""/movie/Down-to-Earth#tab=summary"">Down to Earth</a>","$30,000,000"
"<a href=""/movie/Babe-(1995)#tab=summary"">Babe</a>","$30,000,000"
"<a href=""/movie/Hope-Springs#tab=summary"">Hope Springs</a>","$30,000,000"
"<a href=""/movie/Forgetting-Sarah-Marshall#tab=summary"">Forgetting Sarah Marshall</a>","$30,000,000"
"<a href=""/movie/Friday-Night-Lights#tab=summary"">Friday Night Lights</a>","$30,000,000"
"<a href=""/movie/Harlem-Nights#tab=summary"">Harlem Nights</a>","$30,000,000"
"<a href=""/movie/Baby-Mama#tab=summary"">Baby Mama</a>","$30,000,000"
"<a href=""/movie/Hope-Floats#tab=summary"">Hope Floats</a>","$30,000,000"
"<a href=""/movie/Bride-Wars#tab=summary"">Bride Wars</a>","$30,000,000"
"<a href=""/movie/Without-a-Paddle#tab=summary"">Without a Paddle</a>","$30,000,000"
"<a href=""/movie/Midnight-in-Paris#tab=summary"">Midnight in Paris</a>","$30,000,000"
"<a href=""/movie/Darkest-Hour-(UK)#tab=summary"">Darkest Hour</a>","$30,000,000"
"<a href=""/movie/Wallace-and-Gromit-The-Curse-of-the-Were-Rabbit#tab=summary"">Wallace &amp; Gromit: The Curse of the Were-Rabbit</a>","$30,000,000"
"<a href=""/movie/P-S-I-Love-You#tab=summary"">P.S., I Love You</a>","$30,000,000"
"<a href=""/movie/Corpse-Bride#tab=summary"">Corpse Bride</a>","$30,000,000"
"<a href=""/movie/Life-of-the-Party#tab=summary"">Life of the Party</a>","$30,000,000"
"<a href=""/movie/Letters-to-Juliet#tab=summary"">Letters to Juliet</a>","$30,000,000"
"<a href=""/movie/Blow#tab=summary"">Blow</a>","$30,000,000"
"<a href=""/movie/Message-in-a-Bottle#tab=summary"">Message in a Bottle</a>","$30,000,000"
"<a href=""/movie/Southpaw-(2015)#tab=summary"">Southpaw</a>","$30,000,000"
"<a href=""/movie/Star-Trek-V-The-Final-Frontier#tab=summary"">Star Trek V: The Final Frontier</a>","$30,000,000"
"<a href=""/movie/Atomic-Blonde#tab=summary"">Atomic Blonde</a>","$30,000,000"
"<a href=""/movie/Like-Mike#tab=summary"">Like Mike</a>","$30,000,000"
"<a href=""/movie/Naked-Gun-33-1-3-The-Final-Insult#tab=summary"">Naked Gun 33 1/3: The Final Insult</a>","$30,000,000"
"<a href=""/movie/Atonement#tab=summary"">Atonement</a>","$30,000,000"
"<a href=""/movie/View-to-a-Kill-A#tab=summary"">A View to a Kill</a>","$30,000,000"
"<a href=""/movie/Racing-Stripes#tab=summary"">Racing Stripes</a>","$30,000,000"
"<a href=""/movie/Sicario#tab=summary"">Sicario</a>","$30,000,000"
"<a href=""/movie/Black-Rain#tab=summary"">Black Rain</a>","$30,000,000"
"<a href=""/movie/Full-Metal-Jacket#tab=summary"">Full Metal Jacket</a>","$30,000,000"
"<a href=""/movie/Den-of-Thieves#tab=summary"">Den of Thieves</a>","$30,000,000"
"<a href=""/movie/Three-Stooges-The#tab=summary"">The Three Stooges</a>","$30,000,000"
"<a href=""/movie/Pokemon-2000#tab=summary"">Pokemon 2000</a>","$30,000,000"
"<a href=""/movie/John-Wick#tab=summary"">John Wick</a>","$30,000,000"
"<a href=""/movie/Glory-Road#tab=summary"">Glory Road</a>","$30,000,000"
"<a href=""/movie/Age-of-Adaline-The#tab=summary"">The Age of Adaline</a>","$30,000,000"
"<a href=""/movie/Step-Up-3D#tab=summary"">Step Up 3D</a>","$30,000,000"
"<a href=""/movie/Drag-Me-To-Hell#tab=summary"">Drag Me To Hell</a>","$30,000,000"
"<a href=""/movie/Cabin-in-the-Woods#tab=summary"">The Cabin in the Woods</a>","$30,000,000"
"<a href=""/movie/Secondhand-Lions#tab=summary"">Secondhand Lions</a>","$30,000,000"
"<a href=""/movie/Stranger-Than-Fiction#tab=summary"">Stranger Than Fiction</a>","$30,000,000"
"<a href=""/movie/Hanna#tab=summary"">Hanna</a>","$30,000,000"
"<a href=""/movie/Blue-Crush#tab=summary"">Blue Crush</a>","$30,000,000"
"<a href=""/movie/30-Days-of-Night#tab=summary"">30 Days of Night</a>","$30,000,000"
"<a href=""/movie/Little-Shop-of-Horrors#tab=summary"">Little Shop of Horrors</a>","$30,000,000"
"<a href=""/movie/Gridiron-Gang#tab=summary"">Gridiron Gang</a>","$30,000,000"
"<a href=""/movie/Midnight-Run#tab=summary"">Midnight Run</a>","$30,000,000"
"<a href=""/movie/Meet-the-Spartans#tab=summary"">Meet the Spartans</a>","$30,000,000"
"<a href=""/movie/Running-Man-The#tab=summary"">The Running Man</a>","$30,000,000"
"<a href=""/movie/Family-The#tab=summary"">The Family</a>","$30,000,000"
"<a href=""/movie/15-17-to-Paris-The#tab=summary"">The 15:17 to Paris</a>","$30,000,000"
"<a href=""/movie/Mortal-Kombat-Annihilation#tab=summary"">Mortal Kombat: Annihilation</a>","$30,000,000"
"<a href=""/movie/Larry-Crowne#tab=summary"">Larry Crowne</a>","$30,000,000"
"<a href=""/movie/Carrie-(2013)#tab=summary"">Carrie</a>","$30,000,000"
"<a href=""/movie/Last-Christmas-(UK)-(2019)#tab=summary"">Last Christmas</a>","$30,000,000"
"<a href=""/movie/Take-the-Lead#tab=summary"">Take the Lead</a>","$30,000,000"
"<a href=""/movie/Death-Wish-(2018)#tab=summary"">Death Wish</a>","$30,000,000"
"<a href=""/movie/Love-and-Other-Drugs#tab=summary"">Love and Other Drugs</a>","$30,000,000"
"<a href=""/movie/Entourage#tab=summary"">Entourage</a>","$30,000,000"
"<a href=""/movie/Whats-the-Worst-That-Could-Happen#tab=summary"">What's the Worst That Could Happen?</a>","$30,000,000"
"<a href=""/movie/Side-Effects-(2013)#tab=summary"">Side Effects</a>","$30,000,000"
"<a href=""/movie/9#tab=summary"">9</a>","$30,000,000"
"<a href=""/movie/Deliver-Us-From-Evil-(2014)#tab=summary"">Deliver Us from Evil</a>","$30,000,000"
"<a href=""/movie/Get-on-Up#tab=summary"">Get on Up</a>","$30,000,000"
"<a href=""/movie/Mollys-Game#tab=summary"">Mollyâs Game</a>","$30,000,000"
"<a href=""/movie/Five-Year-Engagement-The#tab=summary"">The Five-Year Engagement</a>","$30,000,000"
"<a href=""/movie/Prince-and-Me-The#tab=summary"">The Prince &amp; Me</a>","$30,000,000"
"<a href=""/movie/Winnie-the-Pooh#tab=summary"">Winnie the Pooh</a>","$30,000,000"
"<a href=""/movie/Bulworth#tab=summary"">Bulworth</a>","$30,000,000"
"<a href=""/movie/Dumb-and-Dumberer-When-Harry-Met-Lloyd#tab=summary"">Dumb and Dumberer: When Harry Met Lloyd</a>","$30,000,000"
"<a href=""/movie/White-Boy-Rick#tab=summary"">White Boy Rick</a>","$30,000,000"
"<a href=""/movie/Virtuosity#tab=summary"">Virtuosity</a>","$30,000,000"
"<a href=""/movie/One-True-Thing#tab=summary"">One True Thing</a>","$30,000,000"
"<a href=""/movie/Sanctum#tab=summary"">Sanctum</a>","$30,000,000"
"<a href=""/movie/My-Super-Ex-Girlfriend#tab=summary"">My Super Ex-Girlfriend</a>","$30,000,000"
"<a href=""/movie/Ballerina-(Canada)#tab=summary"">Ballerina</a>","$30,000,000"
"<a href=""/movie/Mr-3000#tab=summary"">Mr. 3000</a>","$30,000,000"
"<a href=""/movie/Shaft-(2019)#tab=summary"">Shaft</a>","$30,000,000"
"<a href=""/movie/Next-Three-Days-The#tab=summary"">The Next Three Days</a>","$30,000,000"
"<a href=""/movie/Proud-Mary#tab=summary"">Proud Mary</a>","$30,000,000"
"<a href=""/movie/Little-Black-Book#tab=summary"">Little Black Book</a>","$30,000,000"
"<a href=""/movie/Assault-On-Precinct-13#tab=summary"">Assault On Precinct 13</a>","$30,000,000"
"<a href=""/movie/Runner-Runner#tab=summary"">Runner Runner</a>","$30,000,000"
"<a href=""/movie/Replacement-Killers-The#tab=summary"">The Replacement Killers</a>","$30,000,000"
"<a href=""/movie/Baahubali-2-The-Conclusion-(India)#tab=summary"">Baahubali 2: The Conclusion</a>","$30,000,000"
